(63,66)	-0.01797485	(313.6, 145.5, 2018.3)
(68,66)	-0.1197662	(319.8, 148.3, 2018.3)
(76,66)	-0.01287842	(329.8, 150.1, 2018.3)
(105,66)	-3.467911	(366.1, 157.4, 2018.3)
(109,66)	-2.963547	(371.1, 157.4, 2018.3)
(168,66)	-0.01847839	(444.8, 160.8, 2018.3)
(191,66)	-0.148941	(473.6, 169.0, 2018.3)
(198,66)	-0.3110657	(482.3, 171.9, 2018.3)
(216,66)	-0.006057739	(504.8, 179.3, 2018.3)
(236,66)	-0.05326843	(529.8, 177.3, 2018.3)
(239,66)	-0.03533936	(533.6, 172.8, 2018.3)
(273,66)	-0.2334442	(576.1, 148.8, 2018.3)
(48,67)	-0.03390503	(294.8, 143.6, 2019.6)
(60,67)	-0.03007507	(309.8, 146.1, 2019.6)
(87,67)	-0.01957703	(343.6, 154.8, 2019.6)
(115,67)	-0.1042633	(378.6, 160.3, 2019.6)
(231,67)	-0.006484985	(523.6, 179.8, 2019.6)
(249,67)	-0.001281738	(546.1, 167.9, 2019.6)
(250,67)	-0.01104736	(547.3, 167.4, 2019.6)
(254,67)	-0.05905151	(552.3, 167.8, 2019.6)
(298,67)	-0.01371765	(607.3, 142.2, 2019.6)
(64,68)	-0.1056366	(314.8, 146.6, 2020.8)
(88,68)	-0.1733856	(344.8, 155.4, 2020.8)
(112,68)	-0.03077698	(374.8, 160.1, 2020.8)
(113,68)	-0.008331299	(376.1, 160.1, 2020.8)
(120,68)	-0.111084	(384.8, 161.8, 2020.8)
(149,68)	-0.04658508	(421.1, 163.6, 2020.8)
(169,68)	-0.01942444	(446.1, 161.7, 2020.8)
(171,68)	-0.2695618	(448.6, 161.4, 2020.8)
(172,68)	-0.03727722	(449.8, 161.8, 2020.8)
(203,68)	-0.1282654	(488.6, 175.1, 2020.8)
(211,68)	-0.1845398	(498.6, 179.8, 2020.8)
(214,68)	-0.06634521	(502.3, 180.7, 2020.8)
(220,68)	-0.1760254	(509.8, 180.4, 2020.8)
(224,68)	-3.005859	(514.8, 182.1, 2020.8)
(225,68)	-3.336075	(516.1, 182.0, 2020.8)
(227,68)	-0.01339722	(518.6, 182.0, 2020.8)
(255,68)	-0.001708984	(553.6, 166.8, 2020.8)
(59,69)	-0.05239868	(308.6, 146.2, 2022.1)
(66,69)	-0.1181183	(317.3, 147.4, 2022.1)
(77,69)	-0.1533356	(331.1, 152.0, 2022.1)
(79,69)	-0.07847595	(333.6, 152.8, 2022.1)
(83,69)	-1.887741	(338.6, 155.2, 2022.1)
(84,69)	-0.2949982	(339.8, 155.5, 2022.1)
(85,69)	-0.1059113	(341.1, 155.0, 2022.1)
(89,69)	-0.2964325	(346.1, 157.0, 2022.1)
(110,69)	-0.02890015	(372.3, 161.0, 2022.1)
(121,69)	-0.1340332	(386.1, 163.1, 2022.1)
(225,69)	-3.442215	(516.1, 182.4, 2022.1)
(253,69)	-0.03561401	(551.1, 166.6, 2022.1)
(261,69)	-0.0005493164	(561.1, 159.2, 2022.1)
(75,70)	-1.266617	(328.6, 151.8, 2023.3)
(113,70)	-0.5931854	(376.1, 163.2, 2023.3)
(117,70)	-0.06001282	(381.1, 163.4, 2023.3)
(129,70)	-0.03755188	(396.1, 164.2, 2023.3)
(158,70)	-0.06211853	(432.3, 165.1, 2023.3)
(163,70)	-0.05696106	(438.6, 163.1, 2023.3)
(166,70)	-0.04031372	(442.3, 162.6, 2023.3)
(169,70)	-0.05990601	(446.1, 162.7, 2023.3)
(177,70)	-0.2474365	(456.1, 164.1, 2023.3)
(195,70)	-0.09179688	(478.6, 171.0, 2023.3)
(207,70)	-0.04470825	(493.6, 177.1, 2023.3)
(215,70)	-0.03211975	(503.6, 181.0, 2023.3)
(223,70)	-2.978348	(513.6, 183.0, 2023.3)
(224,70)	-3.355637	(514.8, 182.8, 2023.3)
(261,70)	-0.02418518	(561.1, 159.2, 2023.3)
(11,71)	-0.01544189	(248.6, 142.9, 2024.6)
(58,71)	-0.02160645	(307.3, 146.5, 2024.6)
(70,71)	-0.01631165	(322.3, 150.5, 2024.6)
(83,71)	-0.1266022	(338.6, 155.8, 2024.6)
(84,71)	-0.4196777	(339.8, 156.8, 2024.6)
(109,71)	-0.05625916	(371.1, 162.7, 2024.6)
(115,71)	-0.2640533	(378.6, 165.5, 2024.6)
(135,71)	-0.2681885	(403.6, 164.2, 2024.6)
(142,71)	-0.07138062	(412.3, 164.6, 2024.6)
(150,71)	-0.1111755	(422.3, 165.6, 2024.6)
(166,71)	-0.01771545	(442.3, 163.6, 2024.6)
(223,71)	-3.395126	(513.6, 183.2, 2024.6)
(227,71)	-0.4518433	(518.6, 183.5, 2024.6)
(232,71)	-0.2413177	(524.8, 183.5, 2024.6)
(270,71)	-0.07336426	(572.3, 150.6, 2024.6)
(272,71)	-0.119339	(574.8, 150.9, 2024.6)
(282,71)	-0.1098633	(587.3, 145.1, 2024.6)
(50,72)	-0.02201843	(297.3, 145.8, 2025.8)
(64,72)	-0.02386475	(314.8, 148.0, 2025.8)
(75,72)	-1.537903	(328.6, 152.4, 2025.8)
(82,72)	-0.2129822	(337.3, 156.8, 2025.8)
(93,72)	-4.114319	(351.1, 159.6, 2025.8)
(114,72)	-0.4947052	(377.3, 165.9, 2025.8)
(129,72)	-0.0511322	(396.1, 165.8, 2025.8)
(216,72)	-0.010849	(504.8, 180.8, 2025.8)
(224,72)	-0.3392792	(514.8, 182.5, 2025.8)
(227,72)	-0.3374023	(518.6, 184.0, 2025.8)
(279,72)	-1.071716	(583.6, 146.8, 2025.8)
(285,72)	-0.1386566	(591.1, 144.9, 2025.8)
(42,73)	-0.05815125	(287.3, 143.9, 2027.1)
(45,73)	-0.0006561279	(291.1, 144.9, 2027.1)
(69,73)	-0.03590393	(321.1, 150.7, 2027.1)
(112,73)	-0.0609436	(374.8, 165.5, 2027.1)
(136,73)	-0.11586	(404.8, 166.3, 2027.1)
(140,73)	-0.01213074	(409.8, 166.3, 2027.1)
(141,73)	-0.1085968	(411.1, 166.3, 2027.1)
(155,73)	-0.07810974	(428.6, 166.8, 2027.1)
(166,73)	-0.1606445	(442.3, 165.3, 2027.1)
(175,73)	-0.1103973	(453.6, 165.6, 2027.1)
(215,73)	-0.1785583	(503.6, 181.0, 2027.1)
(250,73)	-0.02787781	(547.3, 168.4, 2027.1)
(266,73)	-0.2336273	(567.3, 155.7, 2027.1)
(7,74)	-0.0151825	(243.6, 142.9, 2028.3)
(8,74)	-0.01156616	(244.8, 142.9, 2028.3)
(64,74)	-0.03874207	(314.8, 148.8, 2028.3)
(69,74)	-0.2125397	(321.1, 150.9, 2028.3)
(85,74)	-0.1001282	(341.1, 158.7, 2028.3)
(112,74)	-0.03266907	(374.8, 165.5, 2028.3)
(144,74)	-0.1108704	(414.8, 166.5, 2028.3)
(162,74)	-0.125885	(437.3, 165.6, 2028.3)
(189,74)	-0.1169586	(471.1, 175.4, 2028.3)
(198,74)	-0.01850891	(482.3, 177.8, 2028.3)
(238,74)	-0.0330658	(532.3, 175.2, 2028.3)
(7,75)	-0.02555847	(243.6, 142.9, 2029.6)
(8,75)	-0.01611328	(244.8, 142.9, 2029.6)
(13,75)	-0.02180481	(251.1, 142.8, 2029.6)
(98,75)	-0.3511658	(357.3, 163.8, 2029.6)
(113,75)	-0.08348083	(376.1, 166.0, 2029.6)
(121,75)	-0.1838989	(386.1, 169.0, 2029.6)
(145,75)	-0.01277161	(416.1, 168.1, 2029.6)
(205,75)	-0.0592804	(491.1, 178.8, 2029.6)
(262,75)	-0.0131073	(562.3, 157.8, 2029.6)
(268,75)	-0.1613159	(569.8, 153.0, 2029.6)
(279,75)	-0.4965515	(583.6, 147.9, 2029.6)
(8,76)	-0.01246643	(244.8, 142.9, 2030.8)
(42,76)	-0.1296539	(287.3, 147.4, 2030.8)
(194,76)	-0.01757813	(477.3, 178.8, 2030.8)
(236,76)	-0.001724243	(529.8, 177.0, 2030.8)
(240,76)	-0.02883911	(534.8, 174.1, 2030.8)
(285,76)	-0.09599304	(591.1, 145.8, 2030.8)
(37,77)	-0.03106689	(281.1, 144.9, 2032.1)
(48,77)	-0.01953125	(294.8, 148.9, 2032.1)
(61,77)	-0.08618164	(311.1, 149.5, 2032.1)
(64,77)	-0.1596832	(314.8, 150.4, 2032.1)
(100,77)	-0.2893219	(359.8, 165.5, 2032.1)
(109,77)	-0.06747437	(371.1, 167.5, 2032.1)
(124,77)	-0.0680542	(389.8, 170.0, 2032.1)
(141,77)	-0.02340698	(411.1, 169.2, 2032.1)
(258,77)	-0.0335083	(557.3, 161.0, 2032.1)
(263,77)	-0.2593079	(563.6, 156.9, 2032.1)
(264,77)	-0.037323	(564.8, 156.4, 2032.1)
(265,77)	-0.09065247	(566.1, 156.4, 2032.1)
(266,77)	-0.06138611	(567.3, 155.3, 2032.1)
(285,77)	-0.204895	(591.1, 145.7, 2032.1)
(61,78)	-0.1293182	(311.1, 149.8, 2033.3)
(158,78)	-0.05331421	(432.3, 167.5, 2033.3)
(161,78)	-0.08500671	(436.1, 166.9, 2033.3)
(187,78)	-0.001602173	(468.6, 175.8, 2033.3)
(191,78)	-0.1233063	(473.6, 176.9, 2033.3)
(207,78)	-0.1256561	(493.6, 181.7, 2033.3)
(218,78)	-0.06700134	(507.3, 183.4, 2033.3)
(220,78)	-0.02973938	(509.8, 183.3, 2033.3)
(240,78)	-0.002243042	(534.8, 174.7, 2033.3)
(248,78)	-0.005996704	(544.8, 168.8, 2033.3)
(257,78)	-0.001571655	(556.1, 161.2, 2033.3)
(260,78)	-0.1148224	(559.8, 158.7, 2033.3)
(72,79)	-0.001968384	(324.8, 156.1, 2034.6)
(86,79)	-0.2099304	(342.3, 163.2, 2034.6)
(98,79)	-0.03709412	(357.3, 166.2, 2034.6)
(117,79)	-0.08467102	(381.1, 170.8, 2034.6)
(119,79)	-0.06495667	(383.6, 171.1, 2034.6)
(177,79)	-0.03813171	(456.1, 168.6, 2034.6)
(193,79)	-0.03839111	(476.1, 177.6, 2034.6)
(195,79)	-0.1232605	(478.6, 178.8, 2034.6)
(235,79)	-0.2336578	(528.6, 179.1, 2034.6)
(245,79)	-0.01708984	(541.1, 170.1, 2034.6)
(254,79)	-0.01083374	(552.3, 163.8, 2034.6)
(256,79)	-0.03071594	(554.8, 161.9, 2034.6)
(258,79)	-0.1336975	(557.3, 160.0, 2034.6)
(264,79)	-0.1685181	(564.8, 155.8, 2034.6)
(44,80)	-0.004302979	(289.8, 148.4, 2035.8)
(66,80)	-0.0255127	(317.3, 153.1, 2035.8)
(71,80)	-3.102783	(323.6, 155.8, 2035.8)
(81,80)	-0.1919098	(336.1, 161.9, 2035.8)
(112,80)	-0.04943848	(374.8, 169.9, 2035.8)
(161,80)	-0.2416687	(436.1, 167.5, 2035.8)
(168,80)	-0.01393127	(444.8, 168.0, 2035.8)
(171,80)	-0.2488251	(448.6, 168.4, 2035.8)
(179,80)	-0.02706909	(458.6, 172.6, 2035.8)
(188,80)	-0.004959106	(469.8, 175.9, 2035.8)
(208,80)	-0.02919006	(494.8, 182.2, 2035.8)
(213,80)	-0.4281158	(501.1, 182.6, 2035.8)
(221,80)	-0.2195435	(511.1, 182.7, 2035.8)
(227,80)	-3.713989	(518.6, 184.3, 2035.8)
(38,81)	-0.1337128	(282.3, 146.3, 2037.1)
(40,81)	-0.08583069	(284.8, 147.7, 2037.1)
(61,81)	-0.01963806	(311.1, 152.0, 2037.1)
(84,81)	-0.1352081	(339.8, 162.4, 2037.1)
(117,81)	-0.1096344	(381.1, 171.9, 2037.1)
(193,81)	-0.2304993	(476.1, 178.4, 2037.1)
(203,81)	-0.3472748	(488.6, 181.2, 2037.1)
(224,81)	-0.3036499	(514.8, 182.1, 2037.1)
(227,81)	-6.103516E-05	(518.6, 180.4, 2037.1)
(257,81)	-0.2515717	(556.1, 160.1, 2037.1)
(265,81)	-0.01924133	(566.1, 155.1, 2037.1)
(275,81)	-0.9910431	(578.6, 150.8, 2037.1)
(65,82)	-0.2617188	(316.1, 153.9, 2038.3)
(82,82)	-0.08410645	(337.3, 163.1, 2038.3)
(88,82)	-0.03875732	(344.8, 165.3, 2038.3)
(89,82)	-0.03187561	(346.1, 165.9, 2038.3)
(93,82)	-0.07322693	(351.1, 167.4, 2038.3)
(104,82)	-0.001663208	(364.8, 170.3, 2038.3)
(107,82)	-0.09646606	(368.6, 170.6, 2038.3)
(133,82)	-0.01766968	(401.1, 174.2, 2038.3)
(173,82)	-0.2929382	(451.1, 169.2, 2038.3)
(213,82)	-0.1579895	(501.1, 182.8, 2038.3)
(252,82)	-0.07276917	(549.8, 163.9, 2038.3)
(256,82)	-0.03909302	(554.8, 160.6, 2038.3)
(276,82)	-0.08169556	(579.8, 150.4, 2038.3)
(280,82)	-0.0008544922	(584.8, 147.4, 2038.3)
(295,82)	-0.01042175	(603.6, 143.2, 2038.3)
(42,83)	-0.1001129	(287.3, 148.7, 2039.6)
(47,83)	-0.2788696	(293.6, 151.2, 2039.6)
(59,83)	-0.1251678	(308.6, 152.8, 2039.6)
(82,83)	-0.3264465	(337.3, 163.3, 2039.6)
(83,83)	-0.1940613	(338.6, 163.2, 2039.6)
(91,83)	-0.1257935	(348.6, 167.2, 2039.6)
(95,83)	-0.02635193	(353.6, 169.1, 2039.6)
(110,83)	-0.1495972	(372.3, 170.6, 2039.6)
(119,83)	-0.123703	(383.6, 173.6, 2039.6)
(131,83)	-0.05249023	(398.6, 175.5, 2039.6)
(133,83)	-0.08067322	(401.1, 174.7, 2039.6)
(135,83)	-0.04786682	(403.6, 174.4, 2039.6)
(175,83)	-0.08319092	(453.6, 171.2, 2039.6)
(181,83)	-0.01019287	(461.1, 171.5, 2039.6)
(188,83)	-0.06169128	(469.8, 176.8, 2039.6)
(193,83)	-0.1214294	(476.1, 179.0, 2039.6)
(202,83)	-0.03013611	(487.3, 180.6, 2039.6)
(229,83)	-0.05406189	(521.1, 181.2, 2039.6)
(244,83)	-0.09501648	(539.8, 171.0, 2039.6)
(250,83)	-0.0001831055	(547.3, 165.4, 2039.6)
(254,83)	-0.138504	(552.3, 162.9, 2039.6)
(279,83)	-0.09346008	(583.6, 148.1, 2039.6)
(285,83)	-0.05108643	(591.1, 145.7, 2039.6)
(53,84)	-0.0385437	(301.1, 152.3, 2040.8)
(86,84)	-0.01812744	(342.3, 167.9, 2040.8)
(93,84)	-0.03649902	(351.1, 167.5, 2040.8)
(192,84)	-0.05563354	(474.8, 179.0, 2040.8)
(202,84)	-0.05976868	(487.3, 181.7, 2040.8)
(234,84)	-0.0819397	(527.3, 181.4, 2040.8)
(248,84)	-0.0456543	(544.8, 168.0, 2040.8)
(260,84)	-0.09263611	(559.8, 158.6, 2040.8)
(265,84)	-0.006057739	(566.1, 155.6, 2040.8)
(58,85)	-0.05587769	(307.3, 154.2, 2042.1)
(86,85)	-0.08906555	(342.3, 167.6, 2042.1)
(116,85)	-0.001602173	(379.8, 173.6, 2042.1)
(120,85)	-0.173172	(384.8, 174.7, 2042.1)
(160,85)	-0.07316589	(434.8, 169.9, 2042.1)
(197,85)	-0.05874634	(481.1, 180.3, 2042.1)
(207,85)	-0.02891541	(493.6, 181.8, 2042.1)
(262,85)	-0.006011963	(562.3, 158.0, 2042.1)
(273,85)	-0.1174622	(576.1, 151.2, 2042.1)
(275,85)	-0.1169586	(578.6, 150.4, 2042.1)
(292,85)	-0.01042175	(599.8, 143.7, 2042.1)
(39,86)	-0.4476624	(283.6, 146.4, 2043.3)
(41,86)	-0.04980469	(286.1, 148.3, 2043.3)
(66,86)	-0.1039276	(317.3, 157.3, 2043.3)
(157,86)	-0.2285767	(431.1, 169.8, 2043.3)
(161,86)	-0.06040955	(436.1, 169.4, 2043.3)
(213,86)	-0.3521576	(501.1, 181.2, 2043.3)
(215,86)	-0.0582428	(503.6, 182.3, 2043.3)
(222,86)	-0.0365448	(512.3, 179.4, 2043.3)
(229,86)	-0.0269165	(521.1, 178.0, 2043.3)
(252,86)	-0.08575439	(549.8, 163.5, 2043.3)
(258,86)	-0.2377014	(557.3, 159.4, 2043.3)
(277,86)	-0.04438782	(581.1, 149.3, 2043.3)
(39,87)	-0.280304	(283.6, 146.4, 2044.6)
(63,87)	-0.005462646	(313.6, 157.3, 2044.6)
(71,87)	-0.1300354	(323.6, 160.8, 2044.6)
(75,87)	-0.1914368	(328.6, 166.2, 2044.6)
(86,87)	-0.006088257	(342.3, 169.8, 2044.6)
(149,87)	-2.668503	(421.1, 170.5, 2044.6)
(150,87)	-2.538986	(422.3, 170.3, 2044.6)
(151,87)	-2.883957	(423.6, 170.7, 2044.6)
(152,87)	-2.950317	(424.8, 170.8, 2044.6)
(153,87)	-0.8051758	(426.1, 168.6, 2044.6)
(160,87)	-0.1008911	(434.8, 169.0, 2044.6)
(180,87)	-0.03153992	(459.8, 171.9, 2044.6)
(186,87)	-0.02806091	(467.3, 175.1, 2044.6)
(187,87)	-0.3075104	(468.6, 176.5, 2044.6)
(192,87)	-0.2619781	(474.8, 179.9, 2044.6)
(195,87)	-0.03424072	(478.6, 179.9, 2044.6)
(218,87)	-0.1518707	(507.3, 181.0, 2044.6)
(3,88)	-0.1019897	(238.6, 143.1, 2045.8)
(59,88)	-0.09614563	(308.6, 156.4, 2045.8)
(86,88)	-0.0160675	(342.3, 170.5, 2045.8)
(91,88)	-0.01571655	(348.6, 170.7, 2045.8)
(109,88)	-0.004425049	(371.1, 172.9, 2045.8)
(127,88)	-0.2164917	(393.6, 178.5, 2045.8)
(135,88)	-0.2961121	(403.6, 176.4, 2045.8)
(137,88)	-0.1166077	(406.1, 175.4, 2045.8)
(138,88)	-0.00112915	(407.3, 175.0, 2045.8)
(148,88)	-0.214447	(419.8, 171.1, 2045.8)
(160,88)	-0.1459656	(434.8, 168.0, 2045.8)
(168,88)	-0.1380615	(444.8, 168.1, 2045.8)
(182,88)	-0.06825256	(462.3, 172.6, 2045.8)
(192,88)	-0.03768921	(474.8, 179.8, 2045.8)
(195,88)	-0.2354736	(478.6, 179.9, 2045.8)
(197,88)	-0.07305908	(481.1, 180.2, 2045.8)
(199,88)	-0.186264	(483.6, 180.8, 2045.8)
(200,88)	-0.1651764	(484.8, 180.5, 2045.8)
(201,88)	-0.2414703	(486.1, 180.2, 2045.8)
(213,88)	-0.1051941	(501.1, 180.8, 2045.8)
(229,88)	-0.04705811	(521.1, 177.1, 2045.8)
(232,88)	-0.01763916	(524.8, 177.6, 2045.8)
(248,88)	-0.3715515	(544.8, 166.3, 2045.8)
(249,88)	-0.3174744	(546.1, 165.9, 2045.8)
(251,88)	-0.1322937	(548.6, 164.4, 2045.8)
(274,88)	-0.01275635	(577.3, 152.6, 2045.8)
(277,88)	-0.6542053	(581.1, 149.7, 2045.8)
(42,89)	-0.1713409	(287.3, 150.4, 2047.1)
(43,89)	-0.633728	(288.6, 151.3, 2047.1)
(44,89)	-0.219635	(289.8, 151.3, 2047.1)
(45,89)	-0.1735382	(291.1, 151.6, 2047.1)
(51,89)	-0.06646729	(298.6, 155.7, 2047.1)
(77,89)	-0.6092834	(331.1, 166.7, 2047.1)
(86,89)	-0.4566803	(342.3, 171.4, 2047.1)
(87,89)	-0.005386353	(343.6, 171.2, 2047.1)
(110,89)	-0.05871582	(372.3, 174.1, 2047.1)
(148,89)	-2.518967	(419.8, 170.7, 2047.1)
(150,89)	-0.04849243	(422.3, 169.1, 2047.1)
(168,89)	-0.01052856	(444.8, 167.4, 2047.1)
(182,89)	-0.05194092	(462.3, 172.5, 2047.1)
(183,89)	-0.1272736	(463.6, 173.1, 2047.1)
(185,89)	-0.08998108	(466.1, 175.0, 2047.1)
(204,89)	-0.344162	(489.8, 180.0, 2047.1)
(260,89)	-0.1897278	(559.8, 159.1, 2047.1)
(0,90)	-0.01956177	(234.8, 142.7, 2048.3)
(1,90)	-0.01501465	(236.1, 142.7, 2048.3)
(2,90)	-0.01046753	(237.3, 142.7, 2048.3)
(3,90)	-0.002822876	(238.6, 142.7, 2048.3)
(26,90)	-0.002807617	(267.3, 142.2, 2048.3)
(27,90)	-0.02282715	(268.6, 142.2, 2048.3)
(28,90)	-0.03797913	(269.8, 142.2, 2048.3)
(52,90)	-0.1860504	(299.8, 156.8, 2048.3)
(54,90)	-0.1268005	(302.3, 157.4, 2048.3)
(60,90)	-0.01020813	(309.8, 158.2, 2048.3)
(106,90)	-0.07197571	(367.3, 174.3, 2048.3)
(133,90)	-0.1109467	(401.1, 177.3, 2048.3)
(149,90)	-0.1434479	(421.1, 169.1, 2048.3)
(169,90)	-0.2374878	(446.1, 167.5, 2048.3)
(186,90)	-0.04234314	(467.3, 174.2, 2048.3)
(223,90)	-0.1242523	(513.6, 176.8, 2048.3)
(263,90)	-0.4338226	(563.6, 158.8, 2048.3)
(57,91)	-0.3601227	(306.1, 158.6, 2049.6)
(67,91)	-0.03466797	(318.6, 161.6, 2049.6)
(75,91)	-0.00289917	(328.6, 167.7, 2049.6)
(78,91)	-0.1066589	(332.3, 168.3, 2049.6)
(84,91)	-0.2652893	(339.8, 170.5, 2049.6)
(87,91)	-0.2987976	(343.6, 171.5, 2049.6)
(89,91)	-0.05638123	(346.1, 171.8, 2049.6)
(90,91)	-0.06619263	(347.3, 172.1, 2049.6)
(92,91)	-0.09165955	(349.8, 173.2, 2049.6)
(119,91)	-0.006958008	(383.6, 177.6, 2049.6)
(136,91)	-0.02835083	(404.8, 175.3, 2049.6)
(146,91)	-0.09591675	(417.3, 170.2, 2049.6)
(149,91)	-0.1457214	(421.1, 168.8, 2049.6)
(165,91)	-0.001968384	(441.1, 166.4, 2049.6)
(170,91)	-0.03492737	(447.3, 167.2, 2049.6)
(209,91)	-0.04522705	(496.1, 179.8, 2049.6)
(230,91)	-0.2212372	(522.3, 175.5, 2049.6)
(235,91)	-0.00692749	(528.6, 176.9, 2049.6)
(236,91)	-0.1051788	(529.8, 176.5, 2049.6)
(247,91)	-0.005218506	(543.6, 167.0, 2049.6)
(270,91)	-0.01156616	(572.3, 155.4, 2049.6)
(282,91)	-0.03845215	(587.3, 149.3, 2049.6)
(299,91)	-0.02368164	(608.6, 143.2, 2049.6)
(303,91)	-0.03804016	(613.6, 141.3, 2049.6)
(45,92)	-0.02354431	(291.1, 153.0, 2050.8)
(59,92)	-0.1348572	(308.6, 159.4, 2050.8)
(83,92)	-0.005462646	(338.6, 171.6, 2050.8)
(91,92)	-0.07531738	(348.6, 172.5, 2050.8)
(98,92)	-0.1325073	(357.3, 173.6, 2050.8)
(136,92)	-0.1764069	(404.8, 175.9, 2050.8)
(181,92)	-0.008651733	(461.1, 171.8, 2050.8)
(228,92)	-0.1035919	(519.8, 174.9, 2050.8)
(233,92)	-0.1637726	(526.1, 176.7, 2050.8)
(237,92)	-0.3916626	(531.1, 175.7, 2050.8)
(241,92)	-0.2329712	(536.1, 172.1, 2050.8)
(266,92)	-0.05989075	(567.3, 158.2, 2050.8)
(18,93)	-0.01098633	(257.3, 142.4, 2052.1)
(34,93)	-0.01124573	(277.3, 142.5, 2052.1)
(85,93)	-0.09156799	(341.1, 171.1, 2052.1)
(95,93)	-0.1502991	(353.6, 173.4, 2052.1)
(100,93)	-0.008758545	(359.8, 174.6, 2052.1)
(108,93)	-0.3581085	(369.8, 176.1, 2052.1)
(150,93)	-0.004470825	(422.3, 168.1, 2052.1)
(186,93)	-0.1066437	(467.3, 174.2, 2052.1)
(208,93)	-0.1191254	(494.8, 176.9, 2052.1)
(224,93)	-0.001373291	(514.8, 174.0, 2052.1)
(227,93)	-0.2300568	(518.6, 174.6, 2052.1)
(234,93)	-0.03115845	(527.3, 176.7, 2052.1)
(242,93)	-0.1968536	(537.3, 171.5, 2052.1)
(253,93)	-0.01205444	(551.1, 164.3, 2052.1)
(283,93)	-0.01107788	(588.6, 149.2, 2052.1)
(289,93)	-0.1881561	(596.1, 146.9, 2052.1)
(300,93)	-0.03182983	(609.8, 142.9, 2052.1)
(18,94)	-0.008544922	(257.3, 142.4, 2053.3)
(23,94)	-0.1499634	(263.6, 142.9, 2053.3)
(25,94)	-0.02262878	(266.1, 142.8, 2053.3)
(31,94)	-0.1236725	(273.6, 142.8, 2053.3)
(53,94)	-0.2986908	(301.1, 158.2, 2053.3)
(107,94)	-0.04855347	(368.6, 175.5, 2053.3)
(115,94)	-0.1065369	(378.6, 177.2, 2053.3)
(122,94)	-0.2125549	(387.3, 179.9, 2053.3)
(124,94)	-0.003311157	(389.8, 180.1, 2053.3)
(131,94)	-0.09555054	(398.6, 179.8, 2053.3)
(161,94)	-0.1027222	(436.1, 165.9, 2053.3)
(174,94)	-0.01576233	(452.3, 169.8, 2053.3)
(183,94)	-0.0574646	(463.6, 172.3, 2053.3)
(185,94)	-0.1466675	(466.1, 173.3, 2053.3)
(209,94)	-0.03450012	(496.1, 176.7, 2053.3)
(223,94)	-3.540558	(513.6, 176.5, 2053.3)
(233,94)	-0.1557007	(526.1, 175.8, 2053.3)
(239,94)	-0.09207153	(533.6, 172.7, 2053.3)
(242,94)	-0.1163483	(537.3, 171.3, 2053.3)
(285,94)	-0.02627563	(591.1, 148.5, 2053.3)
(18,95)	-0.006561279	(257.3, 142.4, 2054.6)
(32,95)	-0.032547	(274.8, 142.7, 2054.6)
(63,95)	-0.2042694	(313.6, 163.4, 2054.6)
(92,95)	-0.1218567	(349.8, 172.5, 2054.6)
(114,95)	-0.06260681	(377.3, 177.4, 2054.6)
(122,95)	-0.1066589	(387.3, 179.5, 2054.6)
(123,95)	-0.08282471	(388.6, 179.6, 2054.6)
(181,95)	-0.07469177	(461.1, 172.1, 2054.6)
(182,95)	-0.07324219	(462.3, 172.3, 2054.6)
(185,95)	-0.2133179	(466.1, 173.3, 2054.6)
(204,95)	-0.04116821	(489.8, 176.9, 2054.6)
(218,95)	-0.4592896	(507.3, 175.2, 2054.6)
(237,95)	-0.03140259	(531.1, 173.6, 2054.6)
(240,95)	-0.01953125	(534.8, 172.3, 2054.6)
(263,95)	-0.4063416	(563.6, 162.0, 2054.6)
(274,95)	-0.001663208	(577.3, 154.6, 2054.6)
(289,95)	-0.1490173	(596.1, 147.5, 2054.6)
(298,95)	-0.03144836	(607.3, 143.4, 2054.6)
(14,96)	-0.009460449	(252.3, 142.4, 2055.8)
(38,96)	-0.1064758	(282.3, 145.4, 2055.8)
(50,96)	-0.1566467	(297.3, 155.4, 2055.8)
(54,96)	-0.05673218	(302.3, 158.5, 2055.8)
(77,96)	-0.1075745	(331.1, 168.9, 2055.8)
(87,96)	-0.03138733	(343.6, 171.8, 2055.8)
(127,96)	-0.4976959	(393.6, 180.3, 2055.8)
(128,96)	-0.3227844	(394.8, 180.4, 2055.8)
(157,96)	-0.05044556	(431.1, 165.7, 2055.8)
(158,96)	-0.08992004	(432.3, 165.1, 2055.8)
(166,96)	-0.09057617	(442.3, 164.5, 2055.8)
(221,96)	-0.1473846	(511.1, 172.8, 2055.8)
(222,96)	-0.04986572	(512.3, 172.7, 2055.8)
(233,96)	-2.210617	(526.1, 174.4, 2055.8)
(243,96)	-0.2041931	(538.6, 171.1, 2055.8)
(248,96)	-0.08439636	(544.8, 169.3, 2055.8)
(253,96)	-0.01506042	(551.1, 169.5, 2055.8)
(276,96)	-0.01130676	(579.8, 154.8, 2055.8)
(284,96)	-0.1056976	(589.8, 153.6, 2055.8)
(21,97)	-0.01153564	(261.1, 142.3, 2057.1)
(54,97)	-0.006256104	(302.3, 158.5, 2057.1)
(68,97)	-0.005584717	(319.8, 166.1, 2057.1)
(81,97)	-0.1685486	(336.1, 171.0, 2057.1)
(82,97)	-0.03883362	(337.3, 170.7, 2057.1)
(98,97)	-0.08979797	(357.3, 173.7, 2057.1)
(100,97)	-0.08703613	(359.8, 174.7, 2057.1)
